id,use,fold,sex_m,sex_f,age_class_0,age_class_1,age_class_2,age_class_3,age_class_4,age_class_5,age_class_6,age_class_7,id_orig,box_x,box_y,box_s
08365.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11840661685_39263eb476_o.jpg,62,64,112
08366.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.913.11840661685_39263eb476_o.jpg,50,52,136
08367.jpg,1,2,1.0,0.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.924.11831878116_fc5e4ba6df_o.jpg,75,53,145
08368.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.925.11831878116_fc5e4ba6df_o.jpg,58,38,159
08369.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11818767525_4a982e3535_o.jpg,79,65,441
08370.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11831413574_47aa4c3b27_o.jpg,125,113,373
08371.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11856547844_0d50988700_o.jpg,131,112,358
08372.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.929.11840766016_b69ef79a62_o.jpg,109,98,398
08373.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11831255013_28c69b3d8e_o.jpg,99,84,398
08374.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11848529856_a9dc3aac32_o.jpg,151,95,338
08375.jpg,1,2,0.0,1.0,0,0,0,0,0,0,0,1,adience/faces/64504106@N06/coarse_tilt_aligned_face.914.11841100224_84091f241e_o.jpg,75,55,196
08376.jpg,1,2,1.0,0.0,0,1,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.935.11841100224_84091f241e_o.jpg,64,51,150
08377.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11841100224_84091f241e_o.jpg,71,56,139
08378.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.912.11812955803_2d96264f3f_o.jpg,113,111,367
08379.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11813021814_4d0bb3ca5b_o.jpg,77,106,426
08380.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11812779905_efbfa7e228_o.jpg,131,100,384
08381.jpg,0,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11831250143_d3645a4ba2_o.jpg,-1,-1,-1
08382.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11831008715_2243a66ebd_o.jpg,105,87,402
08383.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11812571633_20cffdc3df_o.jpg,95,91,413
08384.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11819221634_911cd095f7_o.jpg,114,107,373
08385.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11840674555_92af1f1f15_o.jpg,48,14,472
08386.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11817564513_ed90afa460_o.jpg,87,81,425
08387.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11848092326_42d07fac6d_o.jpg,119,113,347
08388.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.936.11840729303_d1496ef73e_o.jpg,96,78,228
08389.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.913.11840729303_d1496ef73e_o.jpg,42,42,254
08390.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.912.11840729303_d1496ef73e_o.jpg,56,51,223
08391.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.937.11840729303_d1496ef73e_o.jpg,66,57,206
08392.jpg,1,2,0.0,1.0,0,0,0,0,0,0,0,1,adience/faces/64504106@N06/coarse_tilt_aligned_face.914.11840729303_d1496ef73e_o.jpg,61,49,203
08393.jpg,1,2,1.0,0.0,0,1,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.935.11840729303_d1496ef73e_o.jpg,57,39,172
08394.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11840729303_d1496ef73e_o.jpg,49,52,146
08395.jpg,0,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.913.11856366853_384b4fdc0a_o.jpg,-1,-1,-1
08396.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11817969196_b3946795c2_o.jpg,103,102,378
08397.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11818015633_8e466e6f4c_o.jpg,79,65,441
08398.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.932.11812568675_b29dbd8d8f_o.jpg,100,86,284
08399.jpg,0,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.931.11812568675_b29dbd8d8f_o.jpg,-1,-1,-1
08400.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.913.11812568675_b29dbd8d8f_o.jpg,115,84,242
08401.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11847699426_0659f6ab40_o.jpg,128,106,372
08402.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11818000746_aef5e8fe82_o.jpg,106,219,154
08403.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11846774126_f4c419bc0d_o.jpg,52,61,443
08404.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.913.11831058975_9bb67aa3d6_o.jpg,98,85,394
08405.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11831058975_9bb67aa3d6_o.jpg,129,113,352
08406.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.937.11814499264_6fcc7aa7a6_o.jpg,98,78,412
08407.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11814499264_6fcc7aa7a6_o.jpg,104,64,422
08408.jpg,1,2,1.0,0.0,0,1,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.935.11840414325_6b6bcd6aa2_o.jpg,110,96,365
08409.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11813495186_1e587fbf07_o.jpg,134,105,375
08410.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11812852274_3eb73169e5_o.jpg,119,101,374
08411.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11843156766_df0c358eff_o.jpg,71,57,447
08412.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11817109435_e7785804fb_o.jpg,143,115,344
08413.jpg,0,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11831813186_16b2bcf893_o.jpg,-1,-1,-1
08414.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11841691033_9b54b19d96_o.jpg,125,98,386
08415.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11856921876_774bc66f59_o.jpg,106,97,368
08416.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.913.11840658045_692e157766_o.jpg,66,64,112
08417.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.912.11840658045_692e157766_o.jpg,62,60,117
08418.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.936.11840658045_692e157766_o.jpg,70,68,108
08419.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.937.11840658045_692e157766_o.jpg,68,69,104
08420.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.912.11840429725_b4c4e0894a_o.jpg,102,103,364
08421.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11834430803_21bf2ec450_o.jpg,101,107,367
08422.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11840039814_2da1a2fab6_o.jpg,89,67,433
08423.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11847706515_f501e62153_o.jpg,136,122,341
08424.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11849659846_0c4b095d33_o.jpg,115,102,388
08425.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11856938066_fbfcac7de2_o.jpg,137,109,358
08426.jpg,0,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.936.11840874474_0b5c9fe6cf_o.jpg,-1,-1,-1
08427.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.937.11840874474_0b5c9fe6cf_o.jpg,72,62,98
08428.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.929.11840067224_73190e4e52_o.jpg,101,49,410
08429.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11849208293_3678bf17be_o.jpg,145,136,311
08430.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11837454095_7ca3a34b35_o.jpg,101,107,367
08431.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11831271853_c1fa8f1c03_o.jpg,146,126,342
08432.jpg,1,2,1.0,0.0,0,0,0,0,0,0,0,1,adience/faces/64504106@N06/coarse_tilt_aligned_face.916.11813130815_631d9d5cf7_o.jpg,85,84,225
08433.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.917.11813130815_631d9d5cf7_o.jpg,51,51,224
08434.jpg,1,2,1.0,0.0,0,0,0,0,0,0,0,1,adience/faces/64504106@N06/coarse_tilt_aligned_face.918.11813130815_631d9d5cf7_o.jpg,63,61,193
08435.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.912.11813130815_631d9d5cf7_o.jpg,71,66,181
08436.jpg,1,2,1.0,0.0,0,1,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.919.11813130815_631d9d5cf7_o.jpg,49,46,184
08437.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.920.11813130815_631d9d5cf7_o.jpg,57,46,171
08438.jpg,1,2,1.0,0.0,0,0,0,0,0,0,0,1,adience/faces/64504106@N06/coarse_tilt_aligned_face.921.11813130815_631d9d5cf7_o.jpg,36,35,177
08439.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.922.11813130815_631d9d5cf7_o.jpg,61,57,146
08440.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11817572874_1d12b3c06b_o.jpg,108,103,372
08441.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11819094743_8f09048a44_o.jpg,66,57,448
08442.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11817656084_2ec65ce0c8_o.jpg,94,96,403
08443.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.913.11840863474_129906b5ee_o.jpg,54,89,376
08444.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11840863474_129906b5ee_o.jpg,84,76,285
08445.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11848141884_00f6f36645_o.jpg,249,424,160
08446.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11849614056_a29074f2a4_o.jpg,120,84,391
08447.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11817434533_7a97446de7_o.jpg,120,104,371
08448.jpg,0,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11813085574_d54c061fed_o.jpg,-1,-1,-1
08449.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.912.11813170243_e63818f745_o.jpg,131,97,364
08450.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11813170243_e63818f745_o.jpg,78,72,421
08451.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11813335586_b9cabc2aff_o.jpg,108,137,338
08452.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11848769694_aa7786df61_o.jpg,151,95,338
08453.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11813951753_1903907ff2_o.jpg,78,66,339
08454.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11817762616_9fd714d23b_o.jpg,113,110,344
08455.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11831004395_707f5f4a73_o.jpg,126,126,352
08456.jpg,0,2,1.0,0.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.924.11831902166_5215b9a9ac_o.jpg,-1,-1,-1
08457.jpg,1,2,1.0,0.0,0,0,0,0,0,0,0,1,adience/faces/64504106@N06/coarse_tilt_aligned_face.916.11813560793_25f6072035_o.jpg,52,50,238
08458.jpg,0,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.917.11813560793_25f6072035_o.jpg,-1,-1,-1
08459.jpg,1,2,1.0,0.0,0,0,0,0,0,0,0,1,adience/faces/64504106@N06/coarse_tilt_aligned_face.918.11813560793_25f6072035_o.jpg,69,67,190
08460.jpg,1,2,1.0,0.0,0,0,0,0,0,0,0,1,adience/faces/64504106@N06/coarse_tilt_aligned_face.930.11813560793_25f6072035_o.jpg,55,58,189
08461.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.920.11813560793_25f6072035_o.jpg,55,55,175
08462.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.912.11813560793_25f6072035_o.jpg,52,46,181
08463.jpg,1,2,1.0,0.0,0,0,0,0,0,0,0,1,adience/faces/64504106@N06/coarse_tilt_aligned_face.921.11813560793_25f6072035_o.jpg,52,50,163
08464.jpg,1,2,1.0,0.0,0,1,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.919.11813560793_25f6072035_o.jpg,48,41,168
08465.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.922.11813560793_25f6072035_o.jpg,61,62,122
08466.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11831153125_5ea5e1855a_o.jpg,108,89,403
08467.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11849666796_e26e1e543e_o.jpg,153,124,320
08468.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.913.11840877664_312a018647_o.jpg,68,70,116
08469.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.912.11840877664_312a018647_o.jpg,65,57,116
08470.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.936.11840877664_312a018647_o.jpg,62,58,123
08471.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.937.11840877664_312a018647_o.jpg,71,66,103
08472.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11848149396_6a7f3e9f1c_o.jpg,133,101,369
08473.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11812727634_778c017f86_o.jpg,114,93,393
08474.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11814047724_5f3250382c_o.jpg,134,124,336
08475.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11841468316_43062c7192_o.jpg,98,82,403
08476.jpg,0,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.913.11855871235_d35872f4cc_o.jpg,-1,-1,-1
08477.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11819551816_366bfcd50a_o.jpg,117,84,390
08478.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11813000946_2c5f068657_o.jpg,93,98,368
08479.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11845826215_8c488c9c1d_o.jpg,96,101,384
08480.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11817941306_de431464eb_o.jpg,154,131,314
08481.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11841653894_a61b4db921_o.jpg,118,82,404
08482.jpg,0,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11849279655_e3b129b53e_o.jpg,-1,-1,-1
08483.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11819045263_3f2c39dc33_o.jpg,133,121,338
08484.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11846740955_1985a81988_o.jpg,128,106,372
08485.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.913.11840723203_e774a695a6_o.jpg,27,107,378
08486.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11840723203_e774a695a6_o.jpg,84,76,282
08487.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11812692325_c474894868_o.jpg,96,40,459
08488.jpg,1,2,1.0,0.0,0,0,0,0,0,0,0,1,adience/faces/64504106@N06/coarse_tilt_aligned_face.916.11813424644_8b40140fa3_o.jpg,66,66,220
08489.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.917.11813424644_8b40140fa3_o.jpg,63,55,219
08490.jpg,1,2,1.0,0.0,0,0,0,0,0,0,0,1,adience/faces/64504106@N06/coarse_tilt_aligned_face.918.11813424644_8b40140fa3_o.jpg,53,55,192
08491.jpg,1,2,1.0,0.0,0,0,0,0,0,0,0,1,adience/faces/64504106@N06/coarse_tilt_aligned_face.921.11813424644_8b40140fa3_o.jpg,55,55,175
08492.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.912.11813424644_8b40140fa3_o.jpg,60,51,178
08493.jpg,1,2,1.0,0.0,0,1,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.919.11813424644_8b40140fa3_o.jpg,48,44,184
08494.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.920.11813424644_8b40140fa3_o.jpg,65,52,168
08495.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.922.11813424644_8b40140fa3_o.jpg,61,60,132
08496.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11830632154_f869fe8547_o.jpg,119,109,355
08497.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.912.11831412483_13911585f7_o.jpg,107,100,293
08498.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.913.11831412483_13911585f7_o.jpg,81,62,293
08499.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11817177105_1fb3a0faa0_o.jpg,152,135,307
08500.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11818813965_6e14674d0d_o.jpg,94,83,400
08501.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11831038765_3f82a28e40_o.jpg,100,83,420
08502.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11831654573_11bd24e042_o.jpg,128,112,358
08503.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11831811586_f2523bed5e_o.jpg,189,116,236
08504.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.912.11813245853_6c836407cf_o.jpg,129,109,370
08505.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.913.11813245853_6c836407cf_o.jpg,139,113,325
08506.jpg,1,2,0.0,1.0,0,0,0,0,0,0,0,1,adience/faces/64504106@N06/coarse_tilt_aligned_face.914.11813929523_84046ea548_o.jpg,109,98,396
08507.jpg,1,2,0.0,1.0,0,0,0,0,0,0,0,1,adience/faces/64504106@N06/coarse_tilt_aligned_face.915.11813929523_84046ea548_o.jpg,153,136,307
08508.jpg,1,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.912.11813165393_ec65baede3_o.jpg,145,79,384
08509.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11813165393_ec65baede3_o.jpg,105,83,386
08510.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.913.11813000695_1c943d340b_o.jpg,117,122,344
08511.jpg,0,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.912.11813000695_1c943d340b_o.jpg,-1,-1,-1
08512.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11838454423_2a5fb87e21_o.jpg,115,116,367
08513.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11848878315_47d715dba8_o.jpg,111,78,389
08514.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11840384916_9a66a290a3_o.jpg,84,100,407
08515.jpg,1,2,1.0,0.0,1,0,0,0,0,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.911.11812626515_e50a43d3fa_o.jpg,161,113,355
08516.jpg,1,2,0.0,1.0,0,0,0,0,1,0,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.913.11831861456_2abc037613_o.jpg,74,59,191
08517.jpg,0,2,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.938.11831861456_2abc037613_o.jpg,-1,-1,-1
08518.jpg,1,2,0.0,1.0,0,0,0,0,0,0,0,1,adience/faces/64504106@N06/coarse_tilt_aligned_face.939.11831861456_2abc037613_o.jpg,59,56,176
08519.jpg,1,2,0.0,1.0,0,0,0,0,0,0,0,1,adience/faces/64504106@N06/coarse_tilt_aligned_face.914.11831861456_2abc037613_o.jpg,64,60,172
08520.jpg,1,2,0.0,1.0,0,0,0,0,0,0,1,0,adience/faces/64504106@N06/coarse_tilt_aligned_face.940.11831861456_2abc037613_o.jpg,46,50,181
